Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,description,cell_type,direction
KEGG_2021_Human,Leishmaniasis,1/77,0.030393210313471,0.0711393361267494,0,0,37.43609022556391,130.7843304171733,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Antigen processing and presentation,1/78,0.0307825507393775,0.0711393361267494,0,0,36.94805194805195,128.6090483496386,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Th1 and Th2 cell differentiation,1/92,0.0362189721188043,0.0711393361267494,0,0,31.24175824175824,103.66553385683846,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Rheumatoid arthritis,1/93,0.0366062649569838,0.0711393361267494,0,0,30.900621118012424,102.2049130477516,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Staphylococcus aureus infection,1/95,0.037380442146754,0.0711393361267494,0,0,30.24012158054711,99.3874148810262,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Glycerophospholipid metabolism,1/98,0.0385406873099313,0.0711393361267494,0,0,29.30044182621502,95.40343353076332,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Hematopoietic cell lineage,1/99,0.0389271636980285,0.0711393361267494,0,0,29.0,94.13582631773188,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.0408575074552191,0.0711393361267494,0,0,27.58529819694868,88.20853410483198,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Th17 cell differentiation,1/107,0.0420140846464806,0.0711393361267494,0,0,26.80053908355795,84.9510186277944,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Toxoplasmosis,1/112,0.0439390017253452,0.0711393361267494,0,0,25.586872586872587,79.95777249377652,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.0466281998938997,0.0717401354072707,0,0,24.06053268765133,73.75876051746786,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Platelet activation,1/124,0.0485450014204767,0.0717401354072707,0,0,23.076655052264808,69.81297485230687,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,1/131,0.0512228583369013,0.0717401354072707,0,0,21.826373626373627,64.85858386485305,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Systemic lupus erythematosus,1/135,0.0527500995641696,0.0717401354072707,0,0,21.17057569296375,62.287848035380144,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Phospholipase D signaling pathway,1/148,0.0576987884494518,0.0719062404110813,0,0,19.285714285714285,55.0128684168973,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Cell adhesion molecules,1/148,0.0576987884494518,0.0719062404110813,0,0,19.285714285714285,55.0128684168973,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Phagosome,1/152,0.0592169038679493,0.0719062404110813,0,0,18.77105014191107,53.05727873294568,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Ribosome,1/158,0.0614900644575436,0.0720917997088443,0,0,18.048225659690623,50.33432963554095,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Influenza A,1/172,0.0667754258809193,0.0756788159983752,0,0,16.55889724310777,44.81533303064938,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.0780135801130876,0.0855632814143542,0,0,14.066098081023457,35.88082085621993,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.0843291561570833,0.0895997284169011,0,0,12.958060288335515,32.04564088950677,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Coronavirus disease,1/232,0.0891331408738941,0.0918341451428,0,0,12.22077922077922,29.54524990317953,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
KEGG_2021_Human,Herpes simplex virus 1 infection,1/498,0.1827067079583059,0.1827067079583059,0,0,5.603621730382294,9.525445845261176,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Synthesis of PG,1/8,0.0031960315919264,0.088771115656258,0,0,407.8571428571428,2343.484074395589,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Cell Surface Interactions at the Vascular Wall,2/233,0.0036129335219327,0.088771115656258,0,0,28.51515151515152,160.34740449390063,FCER1G;JCHAIN,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Platelet Adhesion to Exposed Collagen,1/16,0.0063831440708516,0.088771115656258,0,0,190.25714285714287,961.5775796687342,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Immune System,4/2150,0.0065261886292571,0.088771115656258,0,0,8.315936626281454,41.8452290913466,PLAC8;FCER1G;HLA-DMB;PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Formation of the Nephric Duct,1/18,0.0071785287204102,0.088771115656258,0,0,167.85714285714286,828.6537822644398,PLAC8,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Innate Immune System,3/1149,0.0085146522129353,0.088771115656258,0,0,9.867015706806283,47.02586936991231,PLAC8;FCER1G;PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Synthesis of IP3 and IP4 in the Cytosol,1/26,0.0103545017362565,0.088771115656258,0,0,114.09714285714286,521.4620402892078,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Dectin-2 Family,1/30,0.0119391531667426,0.088771115656258,0,0,98.33990147783253,435.442406227662,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,GPVI-mediated Activation Cascade,1/35,0.0139168458355771,0.088771115656258,0,0,83.85714285714286,358.4603752954014,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Neutrophil Degranulation,2/478,0.0145074152970033,0.088771115656258,0,0,13.666666666666666,57.85230325992865,PLAC8;FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-1 Modulates Host Translation Machinery,1/41,0.0162855052959698,0.088771115656258,0,0,71.25714285714285,293.399847205648,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Kidney Development,1/46,0.0182555843351525,0.088771115656258,0,0,63.32380952380952,253.50320962011816,PLAC8,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Inositol Phosphate Metabolism,1/48,0.0190426489375205,0.088771115656258,0,0,60.62310030395137,240.13259456270143,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,"Formation of the Ternary Complex, and Subsequently, the 43S Complex",1/53,0.0210078957630911,0.088771115656258,0,0,54.78021978021978,211.60815123277547,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-2 Modulates Host Translation Machinery,1/55,0.0217930294836725,0.088771115656258,0,0,52.74603174603175,201.8150262928954,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Ribosomal Scanning and Start Codon Recognition,1/60,0.0237534541210961,0.088771115656258,0,0,48.26392251815981,180.50838890404887,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Translation Initiation Complex Formation,1/60,0.0237534541210961,0.088771115656258,0,0,48.26392251815981,180.50838890404887,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,"mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S",1/61,0.0241451262933278,0.088771115656258,0,0,47.457142857142856,176.71486865577202,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Hemostasis,2/707,0.0303275196766051,0.088771115656258,0,0,9.119148936170212,31.877806551652757,FCER1G;JCHAIN,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Scavenging of Heme From Plasma,1/92,0.0362189721188043,0.088771115656258,0,0,31.24175824175824,103.66553385683846,JCHAIN,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Peptide Chain Elongation,1/94,0.0369934216241738,0.088771115656258,0,0,30.566820276497698,100.7792703363177,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Role of LAT2 NTAL LAB on Calcium Mobilization,1/95,0.037380442146754,0.088771115656258,0,0,30.24012158054711,99.3874148810262,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Eukaryotic Translation Termination,1/98,0.0385406873099313,0.088771115656258,0,0,29.30044182621502,95.40343353076332,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Selenocysteine Synthesis,1/98,0.0385406873099313,0.088771115656258,0,0,29.30044182621502,95.40343353076332,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Eukaryotic Translation Elongation,1/99,0.0389271636980285,0.088771115656258,0,0,29.0,94.13582631773188,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Nonsense Mediated Decay (NMD) Independent of the Exon Junction Complex (EJC),1/100,0.0393135041520565,0.088771115656258,0,0,28.705627705627705,92.8967850071638,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Viral mRNA Translation,1/102,0.0400857774256217,0.088771115656258,0,0,28.13437057991513,90.5007775576607,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Response of EIF2AK4 (GCN2) to Amino Acid Deficiency,1/106,0.0416286945782245,0.088771115656258,0,0,27.057142857142857,86.01372572734715,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Formation of a Pool of Free 40S Subunits,1/106,0.0416286945782245,0.088771115656258,0,0,27.057142857142857,86.01372572734715,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Role of Phospholipids in Phagocytosis,1/107,0.0420140846464806,0.088771115656258,0,0,26.80053908355795,84.9510186277944,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,FCERI Mediated Ca+2 Mobilization,1/110,0.0431694413819315,0.088771115656258,0,0,26.05897771952818,81.8935273489654,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,FCERI Mediated MAPK Activation,1/111,0.0435542892787125,0.088771115656258,0,0,25.820779220779222,80.91579173517657,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-1-host Interactions,1/112,0.0439390017253452,0.088771115656258,0,0,25.586872586872587,79.95777249377652,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,L13a-mediated Translational Silencing of Ceruloplasmin Expression,1/116,0.0454764979116999,0.088771115656258,0,0,24.69192546583851,76.31186768318003,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,GTP Hydrolysis and Joining of the 60S Ribosomal Subunit,1/117,0.0458605337584813,0.088771115656258,0,0,24.47783251231527,75.44436035722065,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SRP-dependent Cotranslational Protein Targeting to Membrane,1/119,0.0466281998938997,0.088771115656258,0,0,24.06053268765133,73.75876051746786,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Nonsense Mediated Decay (NMD) Enhanced by the Exon Junction Complex (EJC),1/120,0.0470118302742273,0.088771115656258,0,0,23.857142857142858,72.93977888059271,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Nonsense-Mediated Decay (NMD),1/120,0.0470118302742273,0.088771115656258,0,0,23.857142857142858,72.93977888059271,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Binding and Uptake of Ligands by Scavenger Receptors,1/122,0.0477786858359173,0.088771115656258,0,0,23.460448642266822,71.34734495992407,JCHAIN,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Selenoamino Acid Metabolism,1/122,0.0477786858359173,0.088771115656258,0,0,23.460448642266822,71.34734495992407,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Eukaryotic Translation Initiation,1/124,0.0485450014204767,0.088771115656258,0,0,23.076655052264808,69.81297485230687,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Cap-dependent Translation Initiation,1/124,0.0485450014204767,0.088771115656258,0,0,23.076655052264808,69.81297485230687,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,MHC Class II Antigen Presentation,1/126,0.0493107773497669,0.088771115656258,0,0,22.705142857142857,68.33368435289212,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Glycerophospholipid Biosynthesis,1/128,0.0500760139599404,0.088771115656258,0,0,22.34533183352081,66.90668639044372,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,C-type Lectin Receptors (CLRs),1/131,0.0512228583369013,0.0887862877839623,0,0,21.826373626373627,64.85858386485305,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,FCERI Mediated NF-kB Activation,1/147,0.0573189248440196,0.096385625798475,0,0,19.41878669275929,55.5207274979358,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Influenza Viral RNA Transcription and Replication,1/149,0.0580785181093375,0.096385625798475,0,0,19.15444015444016,54.51275945819848,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-1 Infection,1/157,0.0611115384346108,0.0984675693522921,0,0,18.164835164835164,50.77170582323112,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Cellular Response to Starvation,1/161,0.0626248414810233,0.0984675693522921,0,0,17.707142857142856,49.05929049133134,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Regulation of Expression of SLITs and ROBOs,1/164,0.0637584177611893,0.0984675693522921,0,0,17.378615249780893,47.8373158305312,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Fcgamma Receptor (FCGR) Dependent Phagocytosis,1/168,0.0652679868887542,0.0984675693522921,0,0,16.958939264328485,46.28524620277552,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Influenza Infection,1/169,0.0656450462348614,0.0984675693522921,0,0,16.857142857142858,45.91031290242987,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Major Pathway of rRNA Processing in the Nucleolus and Cytosol,1/189,0.0731583372077776,0.1076669868340878,0,0,15.048632218844984,39.35411729295222,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Fc Epsilon Receptor (FCERI) Signaling,1/197,0.0761488191827759,0.1090512599332501,0,0,14.428571428571429,37.15451947553312,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,rRNA Processing in the Nucleus and Cytosol,1/199,0.076895119183702,0.1090512599332501,0,0,14.281385281385282,36.63622152285677,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Signaling by ROBO Receptors,1/210,0.0809903476493451,0.1113372706646403,0,0,13.522214627477783,33.98707630579846,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Phospholipid Metabolism,1/211,0.0813618516395448,0.1113372706646403,0,0,13.457142857142856,33.76193629009013,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-2-host Interactions,1/218,0.0839587023327822,0.1129099789992588,0,0,13.018433179723502,32.25226003593295,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,rRNA Processing,1/237,0.0909749466079494,0.1202719633122043,0,0,11.958837772397096,28.66738056511164,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,"Platelet Activation, Signaling and Aggregation",1/262,0.1001351820637802,0.1298332785451202,0,0,10.799671592775042,24.852573458693243,FCER1G,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Developmental Biology,2/1385,0.1015362819391324,0.1298332785451202,0,0,4.485177151120752,10.259121009180886,PLAC8;RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Translation,1/302,0.1146236032512368,0.1442038879612334,0,0,9.345514950166113,20.24333426822986,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-2 Infection,1/313,0.1185719577578331,0.1468033762716029,0,0,9.010989010989013,19.21354853489994,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Metabolism of Amino Acids and Derivatives,1/358,0.1345643469079136,0.1640002977940197,0,0,7.857142857142857,15.759171832425322,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,SARS-CoV Infections,1/498,0.1827067079583059,0.2192480495499671,0,0,5.603621730382294,9.525445845261176,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Axon Guidance,1/541,0.1970148862760203,0.2328357746898422,0,0,5.146031746031746,8.359605006180896,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Nervous System Development,1/567,0.2055595938657382,0.2393081839033968,0,0,4.903079252902574,7.756765971266328,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Metabolism,2/2181,0.2141816913043845,0.2456789988491469,0,0,2.724950283004436,4.198959272901004,RPS17;PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Vesicle-mediated Transport,1/752,0.2640955524791171,0.2931529004278606,0,0,3.6600722845729514,4.873182381292424,JCHAIN,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Metabolism of Lipids,1/758,0.2659290552669771,0.2931529004278606,0,0,3.629930175504812,4.807935862186463,PLD4,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Metabolism of RNA,1/761,0.2668443067997192,0.2931529004278606,0,0,3.6150375939849626,4.775789694250469,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Cellular Responses to Stress,1/787,0.2747347537777839,0.2976293165925991,0,0,3.490730643402399,4.509846587083221,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Adaptive Immune System,1/854,0.2947263748617906,0.3149131128660229,0,0,3.205325741081896,3.915971766868168,HLA-DMB,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Cellular Responses to Stimuli,1/887,0.304394517494887,0.3208482751973133,0,0,3.0806191551112545,3.664182887240074,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Viral Infection Pathways,1/1029,0.3446863954942731,0.3584738513140441,0,0,2.6353529738743746,2.806967881376893,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Infectious Disease,1/1311,0.4186919838058722,0.4297101939060268,0,0,2.037295528898582,1.7737097272575848,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
Reactome_Pathways_2024,Metabolism of Proteins,1/2067,0.5822521274712769,0.5898138434124622,0,0,1.2395242705020053,0.6703988291522546,RPS17,Plasmablasts_Down_Elderly,Plasmablasts,Down in Elderly
